시도,시군구,사고유형대분류,사고유형중분류,사고유형,사고건수,사망자수,중상자수,경상자수,부상신고자수
경북,영천시,차대사람,횡단중,횡단중,57,8,26,26,1
경북,영천시,차대사람,차도통행중,차도통행중,14,1,7,6,1
경북,영천시,차대사람,길가장자리구역통행중,길가장자리구역통행중,13,0,2,11,0
경북,영천시,차대사람,보도통행중,보도통행중,7,1,3,4,0
경북,영천시,차대사람,기타,기타,23,1,4,19,1
경북,영천시,차대차,정면충돌,정면충돌,39,1,17,59,0
경북,영천시,차대차,측면충돌,측면충돌,325,3,93,503,27
경북,영천시,차대차,후진중충돌,후진중충돌,26,0,2,34,0
경북,영천시,차대차,추돌,추돌,111,2,33,171,8
경북,영천시,차대차,기타,기타,107,2,33,150,3
경북,영천시,차량단독,전도,전도,4,0,1,3,0
경북,영천시,차량단독,전복,전복,2,1,2,0,1
경북,영천시,차량단독,공작물충돌,공작물충돌,49,3,19,51,6
경북,영천시,차량단독,도로이탈,도로이탈 추락,3,0,1,4,0
경북,영천시,차량단독,도로이탈,도로이탈 기타,1,0,1,0,0
경북,영천시,차량단독,기타,기타,11,0,9,6,2
경북,영천시,철길건널목,철길건널목,철길건널목,1,0,1,0,0
경북,문경시,차대사람,횡단중,횡단중,22,1,7,13,1
경북,문경시,차대사람,차도통행중,차도통행중,12,1,6,5,0
경북,문경시,차대사람,길가장자리구역통행중,길가장자리구역통행중,2,0,1,1,0
경북,문경시,차대사람,보도통행중,보도통행중,4,0,1,3,0
경북,문경시,차대사람,기타,기타,16,0,5,11,1
경북,문경시,차대차,정면충돌,정면충돌,18,0,16,16,0
경북,문경시,차대차,측면충돌,측면충돌,170,2,53,210,8
경북,문경시,차대차,후진중충돌,후진중충돌,9,0,5,7,0
경북,문경시,차대차,추돌,추돌,85,2,29,140,3
경북,문경시,차대차,기타,기타,23,0,2,26,1
경북,문경시,차량단독,전도,전도,14,0,7,10,0
경북,문경시,차량단독,공작물충돌,공작물충돌,19,1,5,22,2
경북,문경시,차량단독,도로이탈,도로이탈 추락,1,0,1,1,0
경북,문경시,차량단독,도로이탈,도로이탈 기타,4,0,3,3,0
경북,문경시,차량단독,기타,기타,7,1,2,4,0
경북,상주시,차대사람,횡단중,횡단중,34,2,17,19,0
경북,상주시,차대사람,차도통행중,차도통행중,6,1,3,2,0
경북,상주시,차대사람,길가장자리구역통행중,길가장자리구역통행중,15,1,6,9,0
경북,상주시,차대사람,보도통행중,보도통행중,3,0,3,0,0
경북,상주시,차대사람,기타,기타,17,3,10,6,0
경북,상주시,차대차,정면충돌,정면충돌,27,2,24,23,0
경북,상주시,차대차,측면충돌,측면충돌,324,6,130,350,1
경북,상주시,차대차,후진중충돌,후진중충돌,10,0,3,15,0
경북,상주시,차대차,추돌,추돌,88,2,45,107,0
경북,상주시,차대차,기타,기타,32,0,11,25,0
경북,상주시,차량단독,전도,전도,16,3,2,11,0
경북,상주시,차량단독,전복,전복,4,0,3,6,0
경북,상주시,차량단독,공작물충돌,공작물충돌,36,5,16,24,0
경북,상주시,차량단독,도로이탈,도로이탈 추락,4,1,2,1,0
경북,상주시,차량단독,도로이탈,도로이탈 기타,6,0,3,7,0
경북,상주시,차량단독,기타,기타,8,0,4,5,0
경북,군위군,차대사람,횡단중,횡단중,7,2,4,1,0
경북,군위군,차대사람,차도통행중,차도통행중,3,0,2,1,0
경북,군위군,차대사람,길가장자리구역통행중,길가장자리구역통행중,3,1,0,2,0
경북,군위군,차대사람,기타,기타,10,0,6,5,0
경북,군위군,차대차,정면충돌,정면충돌,14,2,17,11,0
경북,군위군,차대차,측면충돌,측면충돌,48,2,20,44,0
경북,군위군,차대차,후진중충돌,후진중충돌,5,0,4,2,0
경북,군위군,차대차,추돌,추돌,16,2,18,26,0
경북,군위군,차대차,기타,기타,16,7,17,30,2
경북,군위군,차량단독,전복,전복,1,0,0,1,0
경북,군위군,차량단독,공작물충돌,공작물충돌,8,0,5,4,0
경북,군위군,차량단독,도로이탈,도로이탈 추락,2,2,0,0,0
경북,군위군,차량단독,기타,기타,2,0,0,5,0
경북,의성군,차대사람,횡단중,횡단중,14,3,8,3,0
경북,의성군,차대사람,차도통행중,차도통행중,6,1,5,0,0
경북,의성군,차대사람,길가장자리구역통행중,길가장자리구역통행중,3,0,3,0,0
경북,의성군,차대사람,보도통행중,보도통행중,1,0,0,1,0
경북,의성군,차대사람,기타,기타,8,1,4,3,0
경북,의성군,차대차,정면충돌,정면충돌,22,3,26,18,0
경북,의성군,차대차,측면충돌,측면충돌,102,3,66,86,0
경북,의성군,차대차,후진중충돌,후진중충돌,1,0,0,4,0
경북,의성군,차대차,추돌,추돌,28,5,21,22,0
경북,의성군,차대차,기타,기타,29,1,14,22,0
경북,의성군,차량단독,전도,전도,5,1,2,2,0
경북,의성군,차량단독,전복,전복,2,0,1,1,0
경북,의성군,차량단독,공작물충돌,공작물충돌,11,1,3,9,0
경북,의성군,차량단독,도로이탈,도로이탈 추락,6,1,3,3,0
경북,의성군,차량단독,기타,기타,3,0,2,2,0
경북,청송군,차대사람,횡단중,횡단중,4,2,4,0,0
경북,청송군,차대사람,길가장자리구역통행중,길가장자리구역통행중,3,0,3,0,0
경북,청송군,차대사람,보도통행중,보도통행중,1,0,1,0,0
경북,청송군,차대사람,기타,기타,2,0,1,1,0
경북,청송군,차대차,정면충돌,정면충돌,10,2,12,3,0
경북,청송군,차대차,측면충돌,측면충돌,36,1,24,40,0
경북,청송군,차대차,후진중충돌,후진중충돌,2,0,1,2,0
경북,청송군,차대차,추돌,추돌,10,1,5,7,0
경북,청송군,차대차,기타,기타,4,0,3,3,0
경북,청송군,차량단독,전도,전도,2,0,1,1,0
경북,청송군,차량단독,공작물충돌,공작물충돌,12,1,5,5,1
경북,청송군,차량단독,도로이탈,도로이탈 추락,1,0,1,0,0
경북,청송군,차량단독,도로이탈,도로이탈 기타,2,0,2,0,0
경북,영양군,차대사람,횡단중,횡단중,5,0,2,3,0
경북,영양군,차대사람,차도통행중,차도통행중,3,0,2,1,0
경북,영양군,차대사람,길가장자리구역통행중,길가장자리구역통행중,4,1,2,1,0
경북,영양군,차대사람,기타,기타,3,0,0,3,0
경북,영양군,차대차,정면충돌,정면충돌,8,0,5,9,1
경북,영양군,차대차,측면충돌,측면충돌,19,0,8,25,1
경북,영양군,차대차,후진중충돌,후진중충돌,2,0,2,6,0
경북,영양군,차대차,추돌,추돌,2,0,0,2,0
경북,영양군,차대차,기타,기타,4,0,2,3,1
경북,영양군,차량단독,전도,전도,3,0,1,1,1
경북,영양군,차량단독,전복,전복,1,1,0,0,0
경북,영양군,차량단독,공작물충돌,공작물충돌,4,0,4,2,1
경북,영양군,차량단독,도로이탈,도로이탈 추락,3,0,1,2,0
경북,영양군,차량단독,도로이탈,도로이탈 기타,1,0,1,0,0
경북,영양군,차량단독,기타,기타,2,0,1,1,0
경북,영덕군,차대사람,횡단중,횡단중,6,1,4,1,0
경북,영덕군,차대사람,차도통행중,차도통행중,6,1,2,4,0
경북,영덕군,차대사람,길가장자리구역통행중,길가장자리구역통행중,8,0,5,3,0
경북,영덕군,차대사람,보도통행중,보도통행중,3,1,1,1,0
경북,영덕군,차대사람,기타,기타,15,0,9,6,0
경북,영덕군,차대차,정면충돌,정면충돌,7,1,5,8,0
경북,영덕군,차대차,측면충돌,측면충돌,97,1,37,113,9
경북,영덕군,차대차,후진중충돌,후진중충돌,5,0,1,5,0
경북,영덕군,차대차,추돌,추돌,44,0,17,61,4
경북,영덕군,차대차,기타,기타,10,0,6,8,2
경북,영덕군,차량단독,전도,전도,8,1,3,3,2
경북,영덕군,차량단독,공작물충돌,공작물충돌,16,2,4,8,3
경북,영덕군,차량단독,도로이탈,도로이탈 추락,1,1,0,0,0
경북,영덕군,차량단독,도로이탈,도로이탈 기타,2,0,2,1,0
경북,영덕군,차량단독,기타,기타,6,0,1,4,1
경북,청도군,차대사람,횡단중,횡단중,12,1,4,6,1
경북,청도군,차대사람,차도통행중,차도통행중,7,0,5,2,0
경북,청도군,차대사람,길가장자리구역통행중,길가장자리구역통행중,2,0,2,0,0
경북,청도군,차대사람,보도통행중,보도통행중,1,0,0,1,0
경북,청도군,차대사람,기타,기타,4,1,2,0,1
경북,청도군,차대차,정면충돌,정면충돌,16,2,9,15,1
경북,청도군,차대차,측면충돌,측면충돌,110,3,34,135,7
경북,청도군,차대차,후진중충돌,후진중충돌,3,0,1,5,0
